# Constructed from biom file
#OTU ID	M10B.T2	M10NB.T0	M10NB.T2	M13B.T2	M13NB.T0	M13NB.T2	M20T0	M20T2B	M20T2NB	M21B.T2	M21NB.T0	M21NB.T2	M25T0	M25T2B	M25T2NB	M26B.T2	M26NB.T0	M26NB.T2	M28T0	M28T2B	M28T2NB	M55T0	M55T2B	M55T2NB	M5T0	M5T2B	M5T2NB	M66B.T2	M66NB.T0	M66NB.T2	M73T0	M73T2B	M73T2NB	M74B.T2	M74NB.T0	M74NB.T2
K07777	60.0	0.0	10.8	0.0	118.07939083152442	320.32428054699744	0.0	0.0	0.0	16.618556455200853	6.019946646539191	0.0	0.0	0.0	0.0	0.0	0.0	19.10656402228667	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.33940180906382	0.0	0.0	0.0	5.57640097974437	0.0	112.80763588524721
K07778	172.7596063810909	34.69966321677893	10.817452211631664	0.317278655614332	387.6552699602118	242.66011328234816	0.0	0.0	2.206532029453171	150.99952680701554	48.338488765746455	0.019971221587439986	0.0	0.0	0.0	321.21171614692014	98.2240679987417	42.671024548369545	0.0	0.0	14.931924548994695	6.433004030237012	0.0004497809892880092	0.0	0.004266031587438845	4.3731408535890965	69.47506727967993	42.84865185045064	62.09319564724028	246.1093263819665	7.954704423948715	0.0013044239728760003	0.0	291.4225190099558	0.04790547312226825	129.97815276279653
K07781	121.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	341.53	0.0	0.0	0.0	0.0	0.0	0.0
K07782	282.78460555938915	99.95	70.28220844334415	0.861686659474436	0.0	96.34747609500957	0.0	0.0	0.0	0.0	130.5248003986423	43.46905899730795	0.0	0.0	0.0	675.5839899747335	0.0	0.19423862681311915	0.0	0.0	0.0	0.0	0.0	0.0	19.274706466886062	0.0	1.0905845462260906	0.0	43.435308435513534	341.53035403711556	1.32137368878199	0.0	0.0	0.49994020842350356	133.62169995871685	0.0
K07783	33.79953082480994	0.0	0.0	0.17354017207214642	1.1064500080449728e-09	0.0	0.0	0.0	0.0	0.0	38.04088864846205	12.531621753950576	0.0	0.0	0.0	246.0	0.0	31.38563955207756	0.0	0.0	0.0	0.0	0.0	0.0	0.001335210749617465	26.027953525850997	0.0	0.0	0.0	148.9869308499794	0.0	0.0	0.0	222.98769432315711	218.54357804113351	0.0
K07784	21.12	0.0	0.0	0.0	2.8975316388502978e-05	0.0	0.0	0.0	0.22504433111916256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1714186962088937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.350493252244343	2.100566536698823	0.0	93.09616800131343	0.0	0.0	0.0	0.0	0.0	1.564768526356051
K07785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.78891224883503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.53585964767432	0.0	0.0	0.0	0.6269265241428391	0.0	0.0	0.0	0.0	158.0025055992512	0.0
K07787	59.90065904648958	36.00562231253182	0.4750481993354097	394.12032990699765	143.5100000000011	304.8660879064411	0.0	0.0	0.005732226042532228	164.04605856227363	85.93293483990274	759.8640272244509	0.0	0.0	0.0	169.97876918667302	535.4355735949671	214.95639790293706	0.0	0.0	0.0	0.0	0.0	40.40859563701904	21.276601591220697	15.959814885534572	3.99934752485663	61.24244366202777	151.12247257704055	113.19352191242947	12.987529096597298	0.0	0.0	655.2425576046203	1546.8927509961488	40.47985706661753
K07788	285.9679967576782	0.0	510.4681224978535	0.7302945214636837	105.26663873629305	317.3674683377748	0.0	0.0	0.0	157.02773451854264	98.66737797762113	31.814576539131252	0.0	0.0	0.0	339.7561815189278	70.8134715601821	167.9005415468556	0.0	0.0	0.0	0.0	0.0	0.0	13.092439612628846	0.0	6.023033953436476	178.52337243993307	42.82456643581868	683.0777860672249	0.0	0.0	0.0	276.96672032430865	92.0	29.663318726887958
K07789	285.9679967576782	0.0	510.4681224978535	0.7302945215109923	105.26663873629305	314.26174360434067	0.0	0.0	0.0	157.02773451854264	98.66737797762113	31.814576539131252	0.0	0.0	0.0	339.7561815189278	70.8134715601821	173.15885735920625	0.0	0.0	0.0	0.0	0.0	0.0	14.916441887009238	0.0	6.023588612679421	178.52337243993307	23.2005989294165	683.0781401043405	0.0	0.0	0.0	290.50081262260574	92.0	29.663318726887958
K07791	273.06	280.0600000015459	590.5600000032598	674.21871901964	920.3246601148923	0.33658606145601616	0.0	0.0	2.3165089120455185	131.070688634589	1514.2466247979492	738.9946074559315	0.0	0.0	0.0	87.88000000007249	114.40450984401286	377.8333066704772	0.0	0.0	15.58	0.0	15.220000000084015	0.0	0.0	0.0	236.89000000092418	419.1342478651735	290.45634298824035	1262.0927710220312	0.0	44.14000000024365	0.0	103.88136279814199	179.68536852312965	844.1070497514614
K07792	51.94	0.0	0.0	510.1735325087666	43.72670217415773	2.2436421074985096	0.0	0.0	0.4839055910057634	0.0	633.961209511192	0.0	0.0	0.0	0.0	0.0	0.3685961120899298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.516780699754407	0.005292760215686105	8.749014099962388	0.0	0.0	0.0	0.0	0.0	3.364671461697915
K07793	463.9640411967499	101.30739550209815	751.7008892264303	32.975241709449556	145.99608473264692	315.95843618103845	0.0	0.0	0.5060635336974338	13.55176498603225	926.8252209836694	324.09174990398725	41.88178224868791	0.0	0.0	1241.621203121291	44.740175429450645	185.84523584125455	0.0	0.0	0.0	5.79418098013185	0.0	0.0	23.736855837257064	26.808281359404894	12.828118715684784	24.35016088149232	1011.5373003159035	475.8850310425971	2.67862631121801	0.0	0.0	70.6581923632551	56.4913242277859	107.15065613214934
K07794	222.6036724247972	201.2573953582103	769.5555239381422	0.0	135.30783593595015	271.04130237544837	0.0	0.0	0.4735228563824518	7.180765045638093	164.9847709975222	59.92939580891617	5.082070657381938	0.0	0.0	548.1877434967674	27.23775147047277	147.37798147072766	0.0	0.0	0.0	5.29418098013185	0.0	0.0	14.33234985787271	9.393753451251197	7.441388910333385	24.04642580178853	619.3105293678113	432.4761346824261	0.678626311218013	0.0	0.0	3.057650887050792	56.4913242277859	85.4892007726373
K07795	181.2931280655361	102.66081051280578	626.9035267569363	32.975241709449556	134.13422352199441	282.689859537263	0.0	0.0	0.22115069249188501	5.638683042179867	258.5481314082882	46.425630462468376	14.432862961015271	0.0	0.0	569.3229453794576	27.045516869057142	421.1774511957865	0.0	0.0	0.0	5.29418098013185	0.0	0.0	9.791967597898882	3.324439198304603	3.8571129027711026	21.690780940056417	327.05480823558116	473.45649204783336	0.678626311218013	0.0	0.0	3.058550042451697	56.4913242277859	78.72197109781828
K07796	8.44046917519002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.205238257992384	0.0	0.0	0.0	0.0	0.0	0.0
K07798	59.90136864027229	30.588247732188066	1.444473970512003	394.12032990699765	143.51000000000056	323.7203746692687	0.0	0.0	0.0	147.43	2.4937804928966343	633.2728402050446	0.0	0.0	0.0	169.97877381355502	633.7302572206657	206.4877028784116	0.0	0.0	0.0	0.0	0.0	48.677304606184066	21.68183213446212	9.46384793757936	4.9736059624354585	0.0	143.3833798190221	178.59444549319568	48.997859327999464	0.0	0.0	610.3685236211643	1227.8798158348359	40.44
K07799	247.28506720270514	0.0	1218.2417894117561	0.730349486517706	105.26663873629305	622.6235971414872	0.0	0.0	0.0	157.02773451854264	98.66737797762113	37.01884435978378	0.0	0.0	0.0	537.7561815189279	70.8134715601821	212.45661224000972	0.0	0.0	0.0	0.0	0.0	16.666088934414816	18.200009454289372	28.337021725819117	6.025191269194918	178.52337243993307	54.15843503446462	683.06	0.0	0.0	3.9747519734467116	427.8562293482255	109.96773543053017	29.663318726887958
K07800	0.0	0.0	0.0	0.0	2.3306023561217998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.58	0.0	0.0	0.0	0.0	0.0	69.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
