# Constructed from biom file
#OTU ID	M10B.T2	M10NB.T0	M10NB.T2	M13B.T2	M13NB.T0	M13NB.T2	M20T0	M20T2B	M20T2NB	M21B.T2	M21NB.T0	M21NB.T2	M25T0	M25T2B	M25T2NB	M26B.T2	M26NB.T0	M26NB.T2	M28T0	M28T2B	M28T2NB	M55T0	M55T2B	M55T2NB	M5T0	M5T2B	M5T2NB	M66B.T2	M66NB.T0	M66NB.T2	M73T0	M73T2B	M73T2NB	M74B.T2	M74NB.T0	M74NB.T2
EC:1.1.1.133	387.628356516909	18.9851230359034	463.4223434836735	389.0727800004296	179.4412191998652	762.3352605619375	0.0	0.0	8.664511853402972	294.7504728454792	2397.997873478621	490.59003783456575	19.514933618397208	3.91	0.0	929.312154021354	807.7733384155295	380.51576755512684	0.0	0.0	0.0	66.93809587698604	0.0	84.04554186810317	74.75656893443626	35.3556500709455	2.888757743610386	809.3887858340943	510.4205921717821	595.5543566723845	69.34	0.0	7.949503946893423	1239.7445272382229	1004.5318956861332	389.6996690989721
EC:1.1.1.136	13.868167827960367	99.95	510.0	0.3868906128388085	15.720387707165962	383.1911123364964	0.0	0.0	6.143472732818313e-12	94.98918433705968	261.1014849772674	168.72622273999673	0.0	0.0	0.0	288.045793076582	4.679549495059163e-12	50.18017310429444	0.0	0.0	0.0	1.0	0.0	54.01518191340426	1.6066672835274471	4.935668384439695	1.794022701727025	302.64000000005734	217.04781561513525	85.16069906835668	44.0	0.0	0.8367844202176706	230.72005008920388	506.51761743126974	249.709866996017
EC:1.1.1.137	0.0	0.0	0.0	0.0	220.34034242581077	0.0	0.0	0.0	0.0	0.0	43.2106959673408	0.0	0.0	0.0	0.0	0.0	0.0	191.55521366196226	0.0	0.0	12.960336020113276	0.0	0.0	0.0	0.0	5.492060620778802	69.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.14	130.354327392253	283.9357413602969	548.2903861310563	419.96268381348114	619.0414737612335	353.13067066538724	0.0	0.0	0.0	145.6535742720949	1491.0204419616741	863.4091296000456	65.25356953483474	0.0	0.0	527.8841781507967	137.6431544544093	429.74522878391	0.0	0.0	0.0	25.35806279014988	9.998796627521669	51.25352705576086	7.7637719560645895	31.58474631751844	109.98676290273835	503.81325033745713	81.62981844685096	802.7579087711188	18.844478271309985	28.997824122129202	7.949503946893423	1191.5969883183834	1153.9677495024869	600.9161366251981
EC:1.1.1.140	154.41428703097014	0.0	0.0	0.0	90.36980748018816	0.0	0.0	0.0	0.0	0.0	15.077857829456958	37.540569462293945	0.0	0.0	0.0	0.0	0.0	180.78824477299267	0.0	0.0	0.0	3.9270053082312533	0.0	0.0	0.0	4.29538455907591	0.0	0.0	8.998981411618054	0.9116628992775831	2.780926434145584	0.0	0.0	2.5412268764201573	28.329624049618744	0.0
EC:1.1.1.144	0.0	0.0	0.0	0.0	0.4552279119645674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5199671977181088e-12	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.157	373.9684883510787	151.4968943550608	1156.780920978408	1937.4634224361585	322.40958858742914	1686.674912760114	0.0	0.0	4.497933055855974	164.12785686125505	1059.2423990261436	511.02457769314015	67.88178224868791	3.91	0.0	838.5386752862397	469.2261241606724	668.2840523801257	0.0	0.0	0.0	190.08829047042067	0.0	0.0	61.522399427230305	26.65230034101653	2.5688505306797746	791.5431902528139	564.1653952986433	680.5924939838808	47.945729169441435	0.0	0.0	359.18741590570505	824.4243124268813	524.955620115094
EC:1.1.1.159	85.32698618701112	4.5174263234092135e-10	32.41187750214649	307.75675510466465	67.70237829990558	160.95489738045802	0.0	0.0	0.0	0.0	363.4658918200547	175.90988783313165	0.0	0.0	0.0	34.09680281419821	64.8986721195856	86.0	0.0	0.0	0.0	0.0	0.0	0.0	20.120498072489344	0.2092449947942106	0.053009680877439576	0.0	0.0002520006894187621	15.526934755738665	3.7628474498789264	0.0	0.0	98.56224703885857	438.21132422778595	15.23100315647758
EC:1.1.1.163	2.958296479951899	0.0	6.4478841475513775	5.433187489472665e-09	0.26972711582409525	0.0	0.0	0.0	0.0	15.436578912118355	1.5318275000473123	3.306076084911349	0.0	0.0	0.0	0.0	0.0	16.1139278266944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.403990715962649	1.1421734561427348e-61	56.152214584910006	0.0	0.900236580893255	0.0	0.0	0.0	41.474760032925424	0.0	0.0
